Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Dwell time per patch,Total dwell time per stimulus
011,SK,182,H190LAll,H190LAll_25,All,25,190,3.175,13.5209,FALSE,3,FALSE,0,7,0,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,3.55,2.975,FALSE,3,TRUE,3,7,2,304.01,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,6.55,10.4454,FALSE,3,FALSE,0,7,0,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,6.925,8.2091,FALSE,3,TRUE,4,7,1,579.74,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,7.3,13.0843,TRUE,3,FALSE,0,7,0,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,8.425,16.2163,TRUE,3,FALSE,0,7,0,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,9.175,14.611,TRUE,3,FALSE,0,7,0,0,9.0243
011,SK,205,H190LAll,H190LAll_50,All,50,190,1.675,8.099,FALSE,2,FALSE,0,7,0,0,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,2.425,15.2823,FALSE,2,FALSE,0,7,0,0,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,3.925,3.8825,FALSE,2,TRUE,1,7,6,799.89,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,5.05,7.7432,FALSE,2,TRUE,2,7,2,584.02,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,5.425,12.9954,FALSE,2,TRUE,1,7,1,208,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,5.8,5.0897,FALSE,2,TRUE,1,7,5,439.89,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,6.175,9.4842,TRUE,2,TRUE,1,7,3,372,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,8.8,11.6086,TRUE,2,TRUE,1,7,4,240,4.9778
011,SK,35,H210LAll,H210LAll_25,All,25,210,2.05,8.6616,FALSE,0,FALSE,0,4,0,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,2.8,13.2539,FALSE,0,FALSE,0,4,0,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,3.175,6.1834,FALSE,0,TRUE,1,4,1,60,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,3.55,3.5845,FALSE,0,TRUE,1,4,3,52.02,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,4.3,15.1349,FALSE,0,FALSE,0,4,0,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,4.675,15.5504,FALSE,0,FALSE,0,4,0,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,5.425,12.2294,FALSE,0,FALSE,0,4,0,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,5.8,12.0567,FALSE,0,TRUE,2,4,2,899.77,6.0558
011,SK,128,H210LAll,H210LAll_75,All,75,210,1.3,10.9809,FALSE,5,FALSE,0,3,0,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,2.425,16.3343,FALSE,5,FALSE,0,3,0,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,3.925,4.664,FALSE,5,FALSE,0,3,0,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,5.05,15.5991,TRUE,5,TRUE,2,3,2,243.92,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,7.675,14.488,TRUE,5,FALSE,0,3,0,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,8.05,13.5542,TRUE,5,FALSE,0,3,0,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,8.8,8.5485,TRUE,5,FALSE,0,3,0,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,9.175,6.621,TRUE,5,TRUE,1,3,1,76,7.6102
011,SK,108,H210LAll,H210LAll_25,All,25,210,1.675,7.1611,FALSE,4,FALSE,0,12,0,0,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,6.175,16.6728,FALSE,4,FALSE,0,12,0,0,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,6.55,8.4123,FALSE,4,TRUE,1,12,6,140.01,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,6.925,7.1737,FALSE,4,TRUE,3,12,5,375.78,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,7.3,11.9207,TRUE,4,TRUE,1,12,3,99.88,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,8.425,3.5967,TRUE,4,TRUE,1,12,1,215.92,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,9.55,11.1404,TRUE,4,TRUE,3,12,4,383.9,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,9.925,8.2842,TRUE,4,TRUE,3,12,2,883.91,6.1157
011,SK,215,H230LAll,H230LAll_All,All,All,230,1.3,5.4168,FALSE,3,TRUE,1,8,1,160,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,1.675,14.4389,FALSE,3,FALSE,0,8,0,0,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,2.05,11.0148,FALSE,3,FALSE,0,8,0,0,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,2.425,3.2665,FALSE,3,FALSE,0,8,0,0,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,2.8,7.6537,FALSE,3,TRUE,1,8,5,183.88,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,6.925,7.2762,TRUE,3,TRUE,2,8,2,499.89,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,8.8,12.0379,TRUE,3,TRUE,2,8,4,479.91,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,9.175,11.921,TRUE,3,TRUE,2,8,3,464,7.4764
011,SK,121,H230LAll,H230LAll_75,All,75,230,3.175,15.6249,FALSE,6,FALSE,0,3,0,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,3.925,9.5532,FALSE,6,FALSE,0,3,0,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,5.425,6.5793,TRUE,6,FALSE,0,3,0,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,7.3,8.0021,TRUE,6,TRUE,1,3,2,115.87,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,7.675,9.0445,TRUE,6,FALSE,0,3,0,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,8.05,12.2963,TRUE,6,TRUE,2,3,1,336,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,8.425,10.065,TRUE,6,FALSE,0,3,0,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,9.55,15.899,TRUE,6,FALSE,0,3,0,0,4.8698
011,SK,106,H230LAll,H230LAll_25,All,25,230,3.55,4.1627,FALSE,5,TRUE,1,10,1,52,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,4.3,14.2881,FALSE,5,FALSE,0,10,0,0,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,4.675,3.7034,FALSE,5,TRUE,6,10,5,1903.74,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,5.05,11.2257,TRUE,5,TRUE,1,10,2,347.88,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,5.8,9.7315,TRUE,5,FALSE,0,10,0,0,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,6.175,9.9398,TRUE,5,TRUE,1,10,4,276.01,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,6.55,11.4666,TRUE,5,FALSE,0,10,0,0,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,9.925,16.8212,TRUE,5,TRUE,1,10,3,148.03,5.616
011,SK,208,H250LAll,H250LAll_50,All,50,250,1.3,13.705,FALSE,4,TRUE,2,16,2,415.87,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,1.675,9.2787,FALSE,4,TRUE,2,16,6,224,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,2.425,7.1063,FALSE,4,FALSE,0,16,0,0,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,3.925,4.8699,FALSE,4,TRUE,3,16,5,336.01,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,4.3,12.52,TRUE,4,TRUE,2,16,4,431.98,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,4.675,8.7009,TRUE,4,TRUE,3,16,3,372.03,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,6.175,3.2592,TRUE,4,TRUE,4,16,1,1275.64,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,9.925,14.6204,TRUE,4,FALSE,0,16,0,0,17.0184
011,SK,198,H250LAll,H250LAll_All,All,All,250,2.05,12.4314,FALSE,5,FALSE,0,8,0,0,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,2.8,8.4423,FALSE,5,TRUE,1,8,3,683.93,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,3.55,10.0479,FALSE,5,FALSE,0,8,0,0,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,5.8,8.9699,TRUE,5,FALSE,0,8,0,0,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,6.55,11.9512,TRUE,5,TRUE,4,8,2,1111.75,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,7.3,9.5956,TRUE,5,TRUE,3,8,1,827.64,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,7.675,7.1894,TRUE,5,FALSE,0,8,0,0,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,8.425,12.8446,TRUE,5,FALSE,0,8,0,0,6.3228
011,SK,74,H250LAll,H250LAll_50,All,50,250,3.175,10.885,FALSE,5,TRUE,1,6,3,235.88,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,5.05,12.2774,FALSE,5,TRUE,1,6,4,183.86,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,5.425,9.3977,FALSE,5,TRUE,2,6,2,811.76,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,6.925,14.0327,TRUE,5,FALSE,0,6,0,0,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,8.05,8.4235,TRUE,5,FALSE,0,6,0,0,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,8.8,6.0035,TRUE,5,TRUE,2,6,1,520.01,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,9.175,10.4587,TRUE,5,FALSE,0,6,0,0,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,9.55,13.8752,TRUE,5,FALSE,0,6,0,0,5.3093
011,SK,104,H270LAll,H270LAll_All,All,All,270,3.55,11.3006,FALSE,6,TRUE,2,14,7,323.87,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,3.925,5.4922,FALSE,6,FALSE,0,14,0,0,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,4.3,7.517,TRUE,6,TRUE,2,14,6,604.04,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,4.675,8.3317,TRUE,6,TRUE,4,14,4,348.03,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,6.925,8.0831,TRUE,6,TRUE,1,14,5,143.88,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,7.3,12.894,TRUE,6,TRUE,1,14,3,243.92,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,8.425,12.4162,TRUE,6,TRUE,3,14,1,276.11,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,9.55,12.328,TRUE,6,TRUE,1,14,2,208.03,8.365
011,SK,67,H270LAll,H270LAll_All,All,All,270,1.3,15.0171,FALSE,3,FALSE,0,1,0,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,1.675,12.1655,FALSE,3,FALSE,0,1,0,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,2.05,2.9591,FALSE,3,FALSE,0,1,0,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,2.425,9.489,FALSE,3,FALSE,0,1,0,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,6.175,10.7062,FALSE,3,FALSE,0,1,0,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,6.55,13.0746,TRUE,3,FALSE,0,1,0,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,8.05,12.568,TRUE,3,TRUE,1,1,1,168,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,8.8,11.36,TRUE,3,FALSE,0,1,0,0,3.2783
011,SK,191,H270LAll,H270LAll_75,All,75,270,2.8,4.7459,FALSE,4,FALSE,0,9,0,0,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,3.175,11.6641,FALSE,4,FALSE,0,9,0,0,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,5.05,10.6463,FALSE,4,TRUE,1,9,3,107.88,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,5.425,12.5078,FALSE,4,TRUE,1,9,5,327.88,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,5.8,7.4051,TRUE,4,FALSE,0,9,0,0,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,7.675,3.783,TRUE,4,TRUE,2,9,1,408.01,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,9.175,9.562,TRUE,4,TRUE,3,9,4,623.88,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,9.925,6.0565,TRUE,4,TRUE,2,9,2,535.88,5.2301
011,SK,173,H290LAll,H290LAll_75,All,75,290,1.675,7.8274,FALSE,4,FALSE,0,5,0,0,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,2.8,9.6455,FALSE,4,FALSE,0,5,0,0,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,3.55,14.4553,FALSE,4,TRUE,1,5,3,311.87,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,3.925,8.0334,FALSE,4,FALSE,0,5,0,0,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,4.675,15.7381,TRUE,4,FALSE,0,5,0,0,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,5.425,9.0868,TRUE,4,TRUE,3,5,2,719.78,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,7.675,3.3196,TRUE,4,TRUE,1,5,1,160,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,8.425,7.9316,TRUE,4,FALSE,0,5,0,0,5.409
011,SK,160,H290LAll,H290LAll_25,All,25,290,2.05,1.02,FALSE,6,TRUE,1,9,1,156,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,2.425,11.4727,FALSE,6,FALSE,0,9,0,0,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,5.8,9.9405,TRUE,6,FALSE,0,9,0,0,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,6.175,4.7975,TRUE,6,TRUE,2,9,2,392,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,6.55,6.502,TRUE,6,TRUE,2,9,5,332.01,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,7.3,9.5393,TRUE,6,FALSE,0,9,0,0,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,8.8,9.6995,TRUE,6,TRUE,2,9,3,443.98,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,9.175,13.0138,TRUE,6,TRUE,2,9,4,331.9,5.0627
011,SK,82,H290LAll,H290LAll_25,All,25,290,1.3,10.1332,FALSE,5,FALSE,0,12,0,0,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,3.175,6.0288,FALSE,5,FALSE,0,12,0,0,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,4.3,13.0124,FALSE,5,FALSE,0,12,0,0,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,5.05,13.2306,TRUE,5,TRUE,5,12,2,863.76,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,6.925,7.4684,TRUE,5,FALSE,0,12,0,0,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,8.05,8.5485,TRUE,5,TRUE,2,12,1,296,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,9.55,14.3625,TRUE,5,TRUE,4,12,3,419.77,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,9.925,5.2154,TRUE,5,TRUE,1,12,4,180,8.2266
011,SK,30,H310LAll,H310LAll_75,All,75,310,1.675,11.2339,FALSE,2,FALSE,0,1,0,0,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,2.425,10.2749,FALSE,2,FALSE,0,1,0,0,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,3.175,11.8467,FALSE,2,FALSE,0,1,0,0,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,3.55,4.8811,FALSE,2,FALSE,0,1,0,0,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,4.3,10.5015,FALSE,2,FALSE,0,1,0,0,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,6.55,8.3812,FALSE,2,FALSE,0,1,0,0,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,6.925,14.3408,TRUE,2,TRUE,1,1,1,167.98,3.5195
011,SK,30,H310LAll,H310LAll_75,All,75,310,8.8,11.7051,TRUE,2,FALSE,0,1,0,0,3.5195
011,SK,158,H310LAll,H310LAll_75,All,75,310,2.8,8.5998,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,4.675,15.1217,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,5.05,5.259,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,6.175,13.0363,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,7.3,9.1666,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,7.675,12.8253,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,9.175,10.3058,FALSE,1,FALSE,0,2,0,0,4.3085
011,SK,158,H310LAll,H310LAll_75,All,75,310,9.55,6.644,TRUE,1,TRUE,2,2,1,551.74,4.3085
011,SK,22,H310LAll,H310LAll_25,All,25,310,1.3,10.6782,FALSE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,2.05,9.9413,FALSE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,3.925,9.7803,FALSE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,5.425,15.9067,FALSE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,5.8,5.915,FALSE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,8.05,12.3203,FALSE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,8.425,12.687,TRUE,2,FALSE,0,0,0,0,3.2039
011,SK,22,H310LAll,H310LAll_25,All,25,310,9.925,5.5785,TRUE,2,FALSE,0,0,0,0,3.2039
011,SK,92,H330LAll,H330LAll_All,All,All,330,1.3,12.4647,FALSE,2,FALSE,0,13,0,0,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,1.675,16.367,FALSE,2,FALSE,0,13,0,0,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,2.8,11.1824,FALSE,2,TRUE,1,13,2,220.04,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,3.175,9.3681,FALSE,2,TRUE,2,13,5,755.88,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,4.675,8.1226,FALSE,2,FALSE,0,13,0,0,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,5.8,11.8249,FALSE,2,TRUE,8,13,3,1587.81,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,8.8,6.8786,TRUE,2,TRUE,1,13,1,123.87,6.8496
011,SK,92,H330LAll,H330LAll_All,All,All,330,9.925,10.9389,TRUE,2,TRUE,1,13,4,215.96,6.8496
011,SK,84,H330LAll,H330LAll_75,All,75,330,2.05,4.7028,FALSE,2,FALSE,0,7,0,0,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,2.425,2.1905,FALSE,2,FALSE,0,7,0,0,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,3.925,8.9391,FALSE,2,TRUE,1,7,2,231.88,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,4.3,9.4405,FALSE,2,FALSE,0,7,0,0,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,6.175,16.1949,FALSE,2,TRUE,2,7,4,595.88,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,6.55,9.2445,FALSE,2,TRUE,2,7,1,659.99,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,6.925,11.3235,TRUE,2,FALSE,0,7,0,0,5.9148
011,SK,84,H330LAll,H330LAll_75,All,75,330,8.05,14.2389,TRUE,2,TRUE,2,7,3,491.88,5.9148
011,SK,167,H330LAll,H330LAll_25,All,25,330,3.55,16.9426,FALSE,5,FALSE,0,14,0,0,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,5.05,2.3983,FALSE,5,TRUE,1,14,3,303.98,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,5.425,9.5459,FALSE,5,TRUE,1,14,5,187.88,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,7.3,12.5315,TRUE,5,TRUE,5,14,4,727.74,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,7.675,6.3077,TRUE,5,TRUE,4,14,2,667.76,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,8.425,14.2572,TRUE,5,TRUE,1,14,6,208,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,9.175,10.6697,TRUE,5,FALSE,0,14,0,0,17.7851
011,SK,167,H330LAll,H330LAll_25,All,25,330,9.55,14.3968,TRUE,5,TRUE,2,14,1,328.04,17.7851
011,SK,197,H350LAll,H350LAll_All,All,All,350,1.3,13.0009,FALSE,4,FALSE,0,1,0,0,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,2.05,7.3276,FALSE,4,FALSE,0,1,0,0,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,2.425,11.7152,FALSE,4,FALSE,0,1,0,0,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,2.8,5.7234,FALSE,4,FALSE,0,1,0,0,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,7.3,5.515,TRUE,4,TRUE,1,1,1,404.01,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,8.05,10.4791,TRUE,4,FALSE,0,1,0,0,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,8.425,13.5718,TRUE,4,FALSE,0,1,0,0,4.9144
011,SK,197,H350LAll,H350LAll_All,All,All,350,9.55,11.4635,TRUE,4,FALSE,0,1,0,0,4.9144
011,SK,124,H350LAll,H350LAll_75,All,75,350,1.675,13.4936,FALSE,4,FALSE,0,6,0,0,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,3.925,1.5242,FALSE,4,TRUE,2,6,4,220.01,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,4.3,5.6251,FALSE,4,FALSE,0,6,0,0,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,4.675,10.8756,FALSE,4,TRUE,1,6,3,240.01,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,6.175,6.1061,TRUE,4,TRUE,2,6,1,344.04,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,6.925,11.8203,TRUE,4,FALSE,0,6,0,0,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,9.175,13.3646,TRUE,4,FALSE,0,6,0,0,4.7878
011,SK,124,H350LAll,H350LAll_75,All,75,350,9.925,14.7907,TRUE,4,TRUE,1,6,2,191.88,4.7878
011,SK,86,H350LAll,H350LAll_25,All,25,350,3.175,9.1707,FALSE,5,FALSE,0,13,0,0,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,3.55,2.5295,FALSE,5,TRUE,3,13,6,387.79,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,5.05,9.5343,FALSE,5,TRUE,3,13,5,627.84,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,5.425,6.311,TRUE,5,FALSE,0,13,0,0,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,5.8,10.1024,TRUE,5,TRUE,2,13,1,307.87,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,6.55,3.2077,TRUE,5,TRUE,1,13,4,315.88,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,7.675,8.6409,TRUE,5,TRUE,3,13,3,424.01,7.258
011,SK,86,H350LAll,H350LAll_25,All,25,350,8.8,11.4061,TRUE,5,TRUE,1,13,2,359.88,7.258
011,SK,168,H10L50,H10L50_All,50,All,10,3.175,5.1413,FALSE,6,FALSE,0,10,0,0,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,4.675,4.1898,FALSE,6,TRUE,5,10,6,967.97,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,5.05,8.5635,TRUE,6,TRUE,1,10,4,52,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,5.8,11.7121,TRUE,6,TRUE,1,10,5,343.88,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,6.925,10.038,TRUE,6,TRUE,1,10,2,192,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,7.675,8.724,TRUE,6,FALSE,0,10,0,0,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,8.8,7.0088,TRUE,6,TRUE,1,10,1,191.87,4.4715
011,SK,168,H10L50,H10L50_All,50,All,10,9.55,9.0979,TRUE,6,TRUE,1,10,3,119.99,4.4715
011,SK,12,H10L50,H10L50_50,50,50,10,2.8,5.4112,FALSE,6,FALSE,0,4,0,0,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,3.55,9.8145,FALSE,6,FALSE,0,4,0,0,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,3.925,8.3967,TRUE,6,FALSE,0,4,0,0,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,6.175,11.4648,TRUE,6,TRUE,2,4,2,243.88,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,6.55,11.5828,TRUE,6,FALSE,0,4,0,0,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,7.3,7.9209,TRUE,6,FALSE,0,4,0,0,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,8.05,11.897,TRUE,6,FALSE,0,4,0,0,4.0365
011,SK,12,H10L50,H10L50_50,50,50,10,8.425,2.1453,TRUE,6,TRUE,2,4,1,615.72,4.0365
011,SK,55,H10L50,H10L50_All,50,All,10,1.3,12.3799,FALSE,4,FALSE,0,1,0,0,3.1096
011,SK,55,H10L50,H10L50_All,50,All,10,1.675,10.446,FALSE,4,FALSE,0,1,0,0,3.1096
011,SK,55,H10L50,H10L50_All,50,All,10,2.05,12.9305,FALSE,4,FALSE,0,1,0,0,3.1096
