Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Location Angle,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Distance between fixation and path,Angle between fixation and path,Dwell time per patch,Total dwell time per stimulus
025,SE,181,H150L25,H150L25_50,25,50,150,5.8,8.7612,91.6902,TRUE,5,TRUE,3,6,3,2.2524,197.9424,268,5.3155
025,SE,181,H150L25,H150L25_50,25,50,150,6.175,7.5998,92.1359,TRUE,5,TRUE,1,6,1,3.8357,171.7406,144,5.3155
025,SE,181,H150L25,H150L25_50,25,50,150,6.55,5.1811,122.7289,TRUE,5,TRUE,2,6,2,2.0352,173.0888,316,5.3155
025,SE,181,H150L25,H150L25_50,25,50,150,6.925,9.0467,45.636,TRUE,5,FALSE,0,6,0,5.531,307.5041,0,5.3155
025,SE,135,H150L25,H150L25_75,25,75,150,1.3,12.549,290.7955,FALSE,6,FALSE,0,20,0,5.744,176.7411,0,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,3.175,10.6156,295.5673,FALSE,6,TRUE,4,20,5,0.56446,77.4712,380,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,5.05,8.4274,205.306,TRUE,6,TRUE,5,20,4,0.69807,195.2551,555.9,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,7.3,12.9255,129.2015,TRUE,6,TRUE,2,20,6,1.3217,193.3925,207.9,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,8.425,9.7145,145.8706,TRUE,6,TRUE,1,20,2,0.95657,33.6901,312,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,8.8,11.9892,34.9698,TRUE,6,FALSE,0,20,0,5.2798,155.8126,0,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,9.175,6.2893,114.052,TRUE,6,TRUE,4,20,1,2.6883,300.0686,492,5.472
025,SE,135,H150L25,H150L25_75,25,75,150,9.925,4.1537,75.2068,TRUE,6,TRUE,4,20,3,0.67594,331.1134,495.9,5.472
025,SE,44,H170L25,H170L25_All,25,All,170,1.3,10.1947,312.9174,FALSE,5,FALSE,0,13,0,6.6305,253.1825,0,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,2.05,4.26,243.2298,FALSE,5,TRUE,5,13,2,1.1931,12.8477,951.8,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,3.55,15.8843,323.2791,FALSE,5,FALSE,0,13,0,5.8496,317.4036,0,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,4.3,4.9115,287.6402,TRUE,5,FALSE,0,13,0,4.4976,58.5458,0,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,6.55,5.1182,317.1355,TRUE,5,TRUE,7,13,1,1.7622,256.6075,1367.8,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,7.3,14.1307,8.8204,TRUE,5,FALSE,0,13,0,4.8784,350.8529,0,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,7.675,7.187,171.6669,TRUE,5,FALSE,0,13,0,5.1231,57.1962,0,7.1598
025,SE,44,H170L25,H170L25_All,25,All,170,8.425,11.4061,21.4477,TRUE,5,TRUE,1,13,3,3.9955,257.3125,116,7.1598
025,SE,117,H170L25,H170L25_75,25,75,170,1.675,8.5337,299.3792,FALSE,4,FALSE,0,10,0,5.2833,234.591,0,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,2.8,1.6792,239.3859,FALSE,4,FALSE,0,10,0,4.262,14.7017,0,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,3.925,11.8975,219.9869,FALSE,4,TRUE,1,10,4,2.1101,131.8636,76,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,4.675,9.9085,206.2587,FALSE,4,TRUE,1,10,5,2.9894,55.008,72,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,5.05,12.5242,234.2869,TRUE,4,FALSE,0,10,0,9.7058,168.4774,0,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,6.175,3.35,177.5559,TRUE,4,TRUE,1,10,3,1.3039,342.6995,256,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,8.8,9.1771,106.2324,TRUE,4,TRUE,3,10,1,2.7721,226.7899,271.9,5.0027
025,SE,117,H170L25,H170L25_75,25,75,170,9.925,4.6499,104.9194,TRUE,4,TRUE,4,10,2,1.8615,105.2551,491.8,5.0027
025,SE,166,H170L25,H170L25_50,25,50,170,2.425,14.9193,271.8687,FALSE,6,FALSE,0,7,0,4.6034,355.9325,0,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,3.175,12.2278,280.7101,FALSE,6,FALSE,0,7,0,16.2663,137.6441,0,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,5.425,12.5169,284.9816,TRUE,6,FALSE,0,7,0,2.896,119.0938,0,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,5.8,12.2603,207.6721,TRUE,6,FALSE,0,7,0,4.0184,318.294,0,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,6.925,4.4999,159.9924,TRUE,6,TRUE,3,7,2,2.4467,121.7014,247.9,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,8.05,10.9714,33.3197,TRUE,6,TRUE,1,7,3,3.8413,165.2254,60,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,9.175,1.8896,37.4969,TRUE,6,FALSE,0,7,0,6.2963,110.4908,0,5.313
025,SE,166,H170L25,H170L25_50,25,50,170,9.55,10.3227,71.228,TRUE,6,TRUE,3,7,1,2.0265,214.3302,243.9,5.313
025,SE,107,H190L25,H190L25_All,25,All,190,1.3,10.0651,229.6266,FALSE,6,FALSE,0,15,0,11.6992,312.5964,0,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,1.675,14.5397,293.2901,FALSE,6,TRUE,2,15,5,1.5108,178.4518,152.1,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,3.55,15.0281,217.5294,TRUE,6,TRUE,1,15,4,2.567,276.3905,100,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,4.3,11.3985,223.9552,TRUE,6,FALSE,0,15,0,5.4922,1.7035,0,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,5.05,5.962,312.2272,TRUE,6,TRUE,2,15,2,2.1024,91.1124,511.9,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,6.175,8.1732,156.7638,TRUE,6,TRUE,6,15,1,0.81018,139.0856,1359.8,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,7.675,5.0711,133.4743,TRUE,6,FALSE,0,15,0,7.9829,336.9745,0,13.0651
025,SE,107,H190L25,H190L25_All,25,All,190,9.175,9.497,70.6567,TRUE,6,TRUE,4,15,3,1.5592,284.4,764,13.0651
025,SE,216,H190L25,H190L25_All,25,All,190,2.05,13.6969,246.1849,FALSE,4,FALSE,0,3,0,5.8103,274.0283,0,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,2.8,2.5369,198.683,FALSE,4,TRUE,1,3,1,1.7333,167.7639,96,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,3.175,7.454,340.2532,FALSE,4,FALSE,0,3,0,4.4895,104.4784,0,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,3.925,10.905,3.4552,FALSE,4,FALSE,0,3,0,9.1832,122.3833,0,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,6.925,11.1443,174.6308,TRUE,4,FALSE,0,3,0,14.5666,98.4593,0,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,7.3,4.3148,44.8084,TRUE,4,TRUE,1,3,3,4.3857,103.4543,96,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,8.05,5.418,41.2984,TRUE,4,TRUE,1,3,2,2.0409,49.4608,96,4.4994
025,SE,216,H190L25,H190L25_All,25,All,190,9.925,7.8234,136.484,TRUE,4,FALSE,0,3,0,6.6354,74.2967,0,4.4994
025,SE,15,H190L25,H190L25_25,25,25,190,2.425,11.3946,314.7067,FALSE,6,FALSE,0,13,0,4.0127,226.2364,0,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,4.675,14.6008,234.4027,FALSE,6,FALSE,0,13,0,8.3602,193.697,0,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,5.425,10.1123,278.7878,TRUE,6,FALSE,0,13,0,5.9866,352.7539,0,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,5.8,8.5493,214.8674,TRUE,6,TRUE,5,13,3,2.6784,310.3645,488.1,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,6.55,10.7409,320.076,TRUE,6,FALSE,0,13,0,6.199,334.8692,0,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,8.425,16.9131,124.1392,TRUE,6,FALSE,0,13,0,11.8806,328.0572,0,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,8.8,10.7403,114.471,TRUE,6,TRUE,7,13,2,2.1359,314.2258,927.7,8.9419
025,SE,15,H190L25,H190L25_25,25,25,190,9.55,5.0547,76.1486,TRUE,6,TRUE,1,13,1,3.2778,5.0006,156,8.9419
025,SE,97,H210L25,H210L25_25,25,25,210,2.425,3.8098,260.6068,FALSE,7,TRUE,1,12,6,2.5687,289.0108,128,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,3.55,9.1456,227.8037,TRUE,7,TRUE,1,12,1,1.3279,133.7546,76,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,4.3,9.5559,204.5634,TRUE,7,TRUE,4,12,4,2.5615,191.489,424,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,4.675,12.3073,32.7537,TRUE,7,FALSE,0,12,0,4.3336,209.9457,0,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,5.425,8.6344,161.2346,TRUE,7,TRUE,2,12,5,3.1142,8.2894,268,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,6.55,11.1288,120.1243,TRUE,7,FALSE,0,12,0,4.7058,316.4057,0,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,6.925,14.4286,83.0766,TRUE,7,TRUE,3,12,3,1.8691,148.3925,208,6.2391
025,SE,97,H210L25,H210L25_25,25,25,210,8.05,8.1004,126.9509,TRUE,7,TRUE,1,12,2,0.82571,309.9869,184,6.2391
025,SE,14,H210L25,H210L25_All,25,All,210,1.3,5.8485,332.387,FALSE,6,FALSE,0,58,0,4.4449,40.3445,0,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,3.175,7.3144,189.9617,FALSE,6,TRUE,3,58,5,1.7271,144.6197,356,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,3.925,12.1085,10.2512,TRUE,6,TRUE,18,58,3,0.63561,185.5275,2747.5,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,5.05,6.8526,156.1068,TRUE,6,TRUE,9,58,1,0.86633,164.9816,1328,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,5.8,12.2717,112.428,TRUE,6,TRUE,1,58,6,3.7105,50.3558,216,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,6.175,16.4694,139.0321,TRUE,6,TRUE,11,58,4,0.67963,131.3478,1107.7,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,7.3,7.9702,52.0247,TRUE,6,TRUE,14,58,2,1.3771,96.8091,2759.6,16.2583
025,SE,14,H210L25,H210L25_All,25,All,210,8.8,5.9882,133.7448,TRUE,6,TRUE,2,58,7,3.0851,342.2842,251.9,16.2583
025,SE,200,H210L25,H210L25_All,25,All,210,1.675,10.0809,306.1058,FALSE,5,FALSE,0,11,0,4.0122,209.5641,0,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,2.05,16.4088,174.4793,FALSE,5,TRUE,1,11,6,2.7278,74.8201,159.9,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,2.8,13.1604,5.1104,FALSE,5,FALSE,0,11,0,3.5245,162.8241,0,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,7.675,8.985,40.8554,TRUE,5,TRUE,2,11,5,3.8954,260.0442,227.9,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,8.425,5.5154,73.0211,TRUE,5,TRUE,2,11,1,2.4417,167.9387,191.9,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,9.175,10.4131,124.8439,TRUE,5,TRUE,3,11,4,1.7231,251.3505,343.8,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,9.55,10.8847,97.3249,TRUE,5,TRUE,2,11,3,1.9475,5.4119,143.9,5.7656
025,SE,200,H210L25,H210L25_All,25,All,210,9.925,12.9305,45.6551,TRUE,5,TRUE,1,11,2,4.0612,180,60,5.7656
025,SE,138,H230L25,H230L25_75,25,75,230,2.05,8.9621,276.7182,FALSE,5,FALSE,0,5,0,5.7216,286.3665,0,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,2.425,11.8163,338.8865,FALSE,5,FALSE,0,5,0,9.7902,186.1028,0,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,2.8,8.1992,356.1105,FALSE,5,FALSE,0,5,0,4.3329,69.6019,0,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,4.3,11.9838,179.901,TRUE,5,FALSE,0,5,0,10.0306,116.2001,0,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,5.8,4.4191,70.0028,TRUE,5,TRUE,1,5,2,2.1841,358.9292,104,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,8.05,11.8256,48.3231,TRUE,5,TRUE,1,5,3,3.5316,186.3036,140,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,8.8,7.1016,122.9052,TRUE,5,FALSE,0,5,0,5.8346,250.8045,0,6.309
025,SE,138,H230L25,H230L25_75,25,75,230,9.925,7.2207,85.9426,TRUE,5,TRUE,3,5,1,0.1369,206.5651,491.9,6.309
025,SE,96,H230L25,H230L25_25,25,25,230,1.3,13.9476,219.7692,FALSE,6,FALSE,0,34,0,4.6547,116.5651,0,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,1.675,13.1153,248.9968,FALSE,6,TRUE,1,34,5,1.9112,300.1243,60,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,3.925,7.3452,193.7223,TRUE,6,TRUE,2,34,6,2.1187,7.1935,155.9,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,4.675,6.658,196.3796,TRUE,6,TRUE,12,34,1,0.38829,176.9872,963.8,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,5.05,10.1128,166.5807,TRUE,6,TRUE,7,34,3,0.73469,270,760,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,5.425,9.807,31.2091,TRUE,6,TRUE,2,34,4,1.2733,68.3691,343.9,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,6.175,12.3464,148.7056,TRUE,6,TRUE,2,34,7,3.8701,227.1369,116,15.8329
025,SE,96,H230L25,H230L25_25,25,25,230,9.55,10.84,120.2757,TRUE,6,TRUE,8,34,2,1.0277,96.8428,768,15.8329
025,SE,164,H230L25,H230L25_25,25,25,230,3.175,17.0177,283.7949,FALSE,7,FALSE,0,6,0,7.5925,281.1589,0,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,3.55,9.0688,313.7853,TRUE,7,FALSE,0,6,0,3.566,174.7462,0,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,6.55,6.8845,323.2238,TRUE,7,TRUE,2,6,2,2.8386,153.9876,164,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,6.925,9.9878,24.8938,TRUE,7,TRUE,2,6,1,2.5738,206.3619,248.2,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,7.3,12.9238,131.2277,TRUE,7,FALSE,0,6,0,5.5801,241.3728,0,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,7.675,10.5284,38.1429,TRUE,7,FALSE,0,6,0,7.3266,202.7795,0,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,8.425,10.4523,72.5844,TRUE,7,TRUE,1,6,3,3.9274,195.9863,56.1,6.3996
025,SE,164,H230L25,H230L25_25,25,25,230,9.175,13.7789,112.2584,TRUE,7,TRUE,1,6,4,4.5751,2.3008,116,6.3996
025,SE,152,H250L25,H250L25_50,25,50,250,1.675,7.5049,273.0075,FALSE,6,TRUE,1,8,3,2.551,69.3903,240,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,2.425,4.3845,220.6761,FALSE,6,FALSE,0,8,0,3.5212,157.1502,0,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,3.175,8.0958,274.316,TRUE,6,FALSE,0,8,0,7.6249,137.1693,0,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,5.05,11.867,89.2152,TRUE,6,FALSE,0,8,0,7.8046,228.1798,0,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,5.425,2.1694,11.7905,TRUE,6,TRUE,2,8,1,2.8427,119.6939,172,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,7.675,1.4899,73.5051,TRUE,6,FALSE,0,8,0,4.6679,196.7712,0,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,8.05,11.6691,44.1186,TRUE,6,TRUE,3,8,4,3.3358,238.2547,179.9,8.0104
025,SE,152,H250L25,H250L25_50,25,50,250,8.425,8.5894,97.8237,TRUE,6,TRUE,2,8,2,2.5346,165.0686,440,8.0104
025,SE,21,H250L25,H250L25_All,25,All,250,3.55,8.6064,308.184,TRUE,8,TRUE,6,18,4,2.41,7.787,619.9,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,3.925,7.2942,327.9747,TRUE,8,TRUE,2,18,5,2.9325,304.796,228,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,4.3,12.4485,170.9857,TRUE,8,FALSE,0,18,0,7.1106,334.3175,0,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,6.925,12.2808,171.2761,TRUE,8,TRUE,2,18,1,3.1604,314.7384,188,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,7.3,14.7344,8.6747,TRUE,8,FALSE,0,18,0,5.2763,27.6553,0,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,8.8,11.9753,24.9156,TRUE,8,TRUE,4,18,6,2.263,230.856,579.9,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,9.55,10.4637,102.3225,TRUE,8,TRUE,2,18,3,3.6339,351.2783,412,6.7013
025,SE,21,H250L25,H250L25_All,25,All,250,9.925,12.469,44.495,TRUE,8,TRUE,2,18,2,4.8098,333.5437,387.9,6.7013
025,SE,105,H250L25,H250L25_All,25,All,250,1.3,10.7466,301.185,FALSE,5,FALSE,0,15,0,5.8556,175.4022,0,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,2.05,0.66944,329.512,FALSE,5,FALSE,0,15,0,3.6192,31.6287,0,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,2.8,11.7845,189.0688,FALSE,5,FALSE,0,15,0,3.2541,348.0558,0,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,4.675,11.0949,217.5686,TRUE,5,TRUE,2,15,2,3.3881,114.5582,175.9,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,5.8,11.6254,113.6532,TRUE,5,FALSE,0,15,0,5.7114,68.8449,0,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,6.175,10.5388,130.0755,TRUE,5,TRUE,1,15,4,4.04,18.2519,256,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,6.55,9.2044,89.4918,TRUE,5,TRUE,5,15,3,0.83374,21.541,503.9,9.4631
025,SE,105,H250L25,H250L25_All,25,All,250,9.175,8.4441,53.8543,TRUE,5,TRUE,7,15,1,2.9343,203.3556,775.8,9.4631
025,SE,159,H270L25,H270L25_All,25,All,270,1.3,12.5169,243.7803,FALSE,4,FALSE,0,1,0,14.3533,85.3514,0,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,1.675,15.3972,256.5756,FALSE,4,FALSE,0,1,0,10.3223,336.8312,0,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,2.05,13.0712,325.5306,FALSE,4,FALSE,0,1,0,15.5197,70.0877,0,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,2.425,13.6266,179.0323,FALSE,4,FALSE,0,1,0,4.8489,200.1891,0,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,4.675,5.2118,18.4349,TRUE,4,FALSE,0,1,0,9.2743,87.4776,0,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,8.05,12.0834,62.7326,TRUE,4,FALSE,0,1,0,5.6742,121.918,0,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,8.425,10.197,129.2434,TRUE,4,TRUE,1,1,1,1.0984,144.8336,311.9,3.0265
025,SE,159,H270L25,H270L25_All,25,All,270,9.55,11.1002,49.4957,TRUE,4,FALSE,0,1,0,10.9689,48.092,0,3.0265
025,SE,213,H270L25,H270L25_75,25,75,270,2.8,10.758,340.7997,FALSE,7,FALSE,0,9,0,3.7222,191.0635,0,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,3.55,3.7345,351.5813,TRUE,7,TRUE,1,9,4,0.9594,299.2914,52,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,3.925,10.3152,3.9302,TRUE,7,TRUE,1,9,5,2.8778,89.1873,68,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,5.05,8.3567,168.0146,TRUE,7,FALSE,0,9,0,4.2408,189.417,0,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,6.175,6.764,175.8615,TRUE,7,TRUE,1,9,2,0.72471,80.2724,68,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,6.925,11.0288,173.6907,TRUE,7,FALSE,0,9,0,6.9258,186.769,0,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,7.3,8.0393,93.3886,TRUE,7,TRUE,1,9,3,3.9063,63.3011,68,4.4809
025,SE,213,H270L25,H270L25_75,25,75,270,8.8,3.1075,57.7872,TRUE,7,TRUE,5,9,1,3.9522,141.7098,368,4.4809
025,SE,94,H270L25,H270L25_75,25,75,270,3.175,9.0111,289.584,TRUE,8,TRUE,2,20,6,2.4466,332.1524,235.9,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,4.3,14.6218,222.1676,TRUE,8,TRUE,3,20,8,3.3015,346.0497,476,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,5.425,10.6156,283.3811,TRUE,8,TRUE,5,20,3,0.7046,10.008,635.9,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,5.8,4.2833,201.1878,TRUE,8,TRUE,3,20,1,0.50693,130.1009,975.7,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,6.55,12.3563,220.7493,TRUE,8,TRUE,1,20,7,4.0984,334.3281,160,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,7.675,4.1924,331.1892,TRUE,8,TRUE,1,20,5,4.4455,62.3762,104,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,9.175,9.6371,40.8476,TRUE,8,TRUE,2,20,2,3.1859,281.4539,383.9,5.9715
025,SE,94,H270L25,H270L25_75,25,75,270,9.925,4.7619,53.9138,TRUE,8,TRUE,3,20,4,1.4213,111.0375,339.9,5.9715
025,SE,64,H290L25,H290L25_75,25,75,290,1.3,12.4878,276.4746,FALSE,6,FALSE,0,13,0,11.3022,309.0637,0,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,3.175,14.3669,272.6922,FALSE,6,FALSE,0,13,0,4.7789,337.926,0,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,5.425,14.1982,226.8717,TRUE,6,TRUE,3,13,3,1.2308,49.7079,336,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,6.175,6.6273,28.4822,TRUE,6,TRUE,4,13,1,1.6885,314.5103,891.9,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,6.55,7.7068,154.6679,TRUE,6,TRUE,4,13,4,3.2646,278.9912,404,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,6.925,11.8767,51.1269,TRUE,6,TRUE,2,13,2,3.17,281.8887,303.8,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,9.55,6.5174,41.7755,TRUE,6,FALSE,0,13,0,6.122,316.8912,0,8.3762
025,SE,64,H290L25,H290L25_75,25,75,290,9.925,6.5476,60.0815,TRUE,6,FALSE,0,13,0,5.7522,318.1639,0,8.3762
025,SE,1,H290L25,,25,,290,2.05,3.2477,313.1937,FALSE,7,FALSE,0,35,0,4.4671,347.8687,0,12.8385
025,SE,1,H290L25,,25,,290,2.425,11.3014,276.4635,TRUE,7,TRUE,4,35,3,1.0394,223.4089,563.9,12.8385
025,SE,1,H290L25,,25,,290,3.925,15.7281,311.0244,TRUE,7,FALSE,0,35,0,6.4153,345.2564,0,12.8385
025,SE,1,H290L25,,25,,290,4.3,14.1925,353.1429,TRUE,7,TRUE,1,35,4,3.0814,339.0442,296,12.8385
025,SE,1,H290L25,,25,,290,7.3,4.7208,175.5154,TRUE,7,TRUE,19,35,2,1.4899,143.9149,3011.5,12.8385
025,SE,1,H290L25,,25,,290,7.675,7.4932,163.6803,TRUE,7,TRUE,1,35,5,4.072,118.1063,296,12.8385
025,SE,1,H290L25,,25,,290,8.425,10.4401,158.7174,TRUE,7,TRUE,6,35,1,3.2152,214.3961,1423.8,12.8385
025,SE,1,H290L25,,25,,290,8.8,9.4273,52.3272,TRUE,7,TRUE,4,35,6,3.0948,332.0831,515.8,12.8385
025,SE,98,H290L25,H290L25_25,25,25,290,1.675,12.4082,301.9039,FALSE,6,FALSE,0,4,0,5.9517,156.7756,0,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,2.8,6.0575,266.8202,FALSE,6,TRUE,2,4,2,2.9817,319.4412,124,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,3.55,10.1967,216.7757,TRUE,6,FALSE,0,4,0,6.3604,215.73,0,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,4.675,9.1978,290.0452,TRUE,6,FALSE,0,4,0,3.7133,39.2008,0,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,5.05,12.1673,198.4349,TRUE,6,TRUE,1,4,1,1.7732,191.9566,71.9,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,5.8,13.4382,69.4891,TRUE,6,FALSE,0,4,0,10.4905,0.66879,0,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,8.05,6.4304,115.7484,TRUE,6,TRUE,1,4,3,3.5565,330.0512,76,4.6232
025,SE,98,H290L25,H290L25_25,25,25,290,9.175,15.1362,128.4306,TRUE,6,FALSE,0,4,0,5.8811,174.8236,0,4.6232
025,SE,146,H310L25,H310L25_50,25,50,310,1.3,9.02,215.2363,FALSE,6,FALSE,0,11,0,9.3712,184.1212,0,5.0395
025,SE,146,H310L25,H310L25_50,25,50,310,2.8,11.2228,344.9276,FALSE,6,FALSE,0,11,0,6.5278,319.4376,0,5.0395
025,SE,146,H310L25,H310L25_50,25,50,310,6.175,13.3751,355.8487,TRUE,6,FALSE,0,11,0,4.7853,188.3374,0,5.0395
025,SE,146,H310L25,H310L25_50,25,50,310,6.55,9.6197,46.9252,TRUE,6,TRUE,1,11,5,3.4584,236.3099,60,5.0395
025,SE,146,H310L25,H310L25_50,25,50,310,6.925,2.5373,31.9678,TRUE,6,TRUE,3,11,1,2.8385,211.1757,360,5.0395
025,SE,146,H310L25,H310L25_50,25,50,310,7.3,6.5915,63.2719,TRUE,6,TRUE,2,11,3,2.1821,97.5238,292,5.0395
025,SE,146,H310L25,H310L25_50,25,50,310,8.8,12.6645,123.7386,TRUE,6,TRUE,3,11,4,4.5139,177.668,200,5.0395
